datetime,generationPower_kw,generationPower_kwh,cum_generationPower_kwh,pvPower_kw,pvPower_kwh,cum_pvPower_kwh,meterPower2_kw,meterPower2_kwh,cum_meterPower2_kwh,date
2025-12-01 00:00:00,0.1872,0.0156,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01
2025-12-01 00:00:00,0.0,0.0,0.0156,0.0,0.0,0.0,-0.0006,-5e-05,-5e-05,2025-12-01
2025-12-01 00:05:00,0.18,0.015,0.0306,0.0,0.0,0.0,-0.0006,-5e-05,-0.0001,2025-12-01
2025-12-01 00:10:00,0.1782,0.01485,0.04545,0.0,0.0,0.0,-0.0006,-5e-05,-0.00015,2025-12-01
2025-12-01 00:10:00,0.0,0.0,0.04545,0.0,0.0,0.0,0.0,0.0,-0.00015,2025-12-01
2025-12-01 00:15:00,0.0,0.0,0.04545,0.0,0.0,0.0,-0.0006,-5e-05,-0.0002,2025-12-01
2025-12-01 00:15:00,0.0,0.0,0.04545,0.0,0.0,0.0,0.0,0.0,-0.0002,2025-12-01
2025-12-01 00:25:00,0.0,0.0,0.04545,0.0,0.0,0.0,0.0,0.0,-0.0002,2025-12-01
2025-12-01 00:25:00,0.0,0.0,0.04545,0.0,0.0,0.0,0.0,0.0,-0.0002,2025-12-01
2025-12-01 00:30:00,0.1866,0.01555,0.061,0.0,0.0,0.0,0.0,0.0,-0.0002,2025-12-01
2025-12-01 00:30:00,0.174,0.0145,0.0755,0.0,0.0,0.0,0.0,0.0,-0.0002,2025-12-01
2025-12-01 00:35:00,0.0,0.0,0.0755,0.0,0.0,0.0,-0.0006,-5e-05,-0.00025,2025-12-01
2025-12-01 00:40:00,0.48,0.04,0.1155,0.0,0.0,0.0,0.0,0.0,-0.00025,2025-12-01
2025-12-01 00:45:00,0.237,0.01975,0.13525,0.0,0.0,0.0,0.0,0.0,-0.00025,2025-12-01
2025-12-01 00:45:00,0.0,0.0,0.13525,0.0,0.0,0.0,0.0,0.0,-0.00025,2025-12-01
2025-12-01 00:50:00,0.0,0.0,0.13525,0.0,0.0,0.0,0.0,0.0,-0.00025,2025-12-01
2025-12-01 00:55:00,0.0,0.0,0.13525,0.0,0.0,0.0,-0.0006,-5e-05,-0.0003,2025-12-01
2025-12-01 00:55:00,0.0,0.0,0.13525,0.0,0.0,0.0,0.0,0.0,-0.0003,2025-12-01
2025-12-01 01:00:00,0.0,0.0,0.13525,0.0,0.0,0.0,-0.0006,-5e-05,-0.00035,2025-12-01
2025-12-01 01:00:00,0.204,0.017,0.15225,0.0,0.0,0.0,0.0,0.0,-0.00035,2025-12-01
2025-12-01 01:05:00,0.1986,0.01655,0.1688,0.0,0.0,0.0,0.0,0.0,-0.00035,2025-12-01
2025-12-01 01:10:00,0.0,0.0,0.1688,0.0,0.0,0.0,-0.0006,-5e-05,-0.0004,2025-12-01
2025-12-01 01:10:00,0.0,0.0,0.1688,0.0,0.0,0.0,0.0,0.0,-0.0004,2025-12-01
2025-12-01 01:15:00,0.177,0.01475,0.18355,0.0,0.0,0.0,0.0,0.0,-0.0004,2025-12-01
2025-12-01 01:15:00,0.0,0.0,0.18355,0.0,0.0,0.0,0.0,0.0,-0.0004,2025-12-01
2025-12-01 01:20:00,0.0,0.0,0.18355,0.0,0.0,0.0,0.0,0.0,-0.0004,2025-12-01
2025-12-01 01:25:00,0.1602,0.01335,0.1969,0.0,0.0,0.0,0.0,0.0,-0.0004,2025-12-01
2025-12-01 01:25:00,0.0,0.0,0.1969,0.0,0.0,0.0,-0.0006,-5e-05,-0.00045,2025-12-01
2025-12-01 01:30:00,0.0,0.0,0.1969,0.0,0.0,0.0,0.0,0.0,-0.00045,2025-12-01
2025-12-01 01:35:00,0.0,0.0,0.1969,0.0,0.0,0.0,-0.0012,-0.0001,-0.00055,2025-12-01
2025-12-01 01:40:00,0.0,0.0,0.1969,0.0,0.0,0.0,-0.0006,-5e-05,-0.0006,2025-12-01
2025-12-01 01:40:00,0.2058,0.01715,0.21405,0.0,0.0,0.0,0.0,0.0,-0.0006,2025-12-01
2025-12-01 01:45:00,0.0,0.0,0.21405,0.0,0.0,0.0,0.0,0.0,-0.0006,2025-12-01
2025-12-01 01:50:00,0.2142,0.01785,0.2319,0.0,0.0,0.0,-0.0012,-0.0001,-0.0007,2025-12-01
2025-12-01 01:55:00,0.21,0.0175,0.2494,0.0,0.0,0.0,0.0,0.0,-0.0007,2025-12-01
2025-12-01 01:55:00,0.2088,0.0174,0.2668,0.0,0.0,0.0,0.0,0.0,-0.0007,2025-12-01
2025-12-01 02:00:00,0.1882,0.01569,0.28249,0.0,0.0,0.0,0.0,0.0,-0.0007,2025-12-01
2025-12-01 02:00:00,0.0,0.0,0.28249,0.0,0.0,0.0,-0.0006,-5e-05,-0.00075,2025-12-01
2025-12-01 02:05:00,0.0,0.0,0.28249,0.0,0.0,0.0,-0.0006,-5e-05,-0.0008,2025-12-01
2025-12-01 02:10:00,0.0,0.0,0.28249,0.0,0.0,0.0,0.0,0.0,-0.0008,2025-12-01
2025-12-01 02:10:00,0.0,0.0,0.28249,0.0,0.0,0.0,0.0,0.0,-0.0008,2025-12-01
2025-12-01 02:15:00,0.2172,0.0181,0.30059,0.0,0.0,0.0,0.0,0.0,-0.0008,2025-12-01
2025-12-01 02:15:00,0.2106,0.01755,0.31814,0.0,0.0,0.0,0.0,0.0,-0.0008,2025-12-01
2025-12-01 02:20:00,0.0,0.0,0.31814,0.0,0.0,0.0,-0.0006,-5e-05,-0.00085,2025-12-01
2025-12-01 02:25:00,0.0,0.0,0.31814,0.0,0.0,0.0,0.0,0.0,-0.00085,2025-12-01
2025-12-01 02:30:00,0.2106,0.01755,0.33569,0.0,0.0,0.0,0.0,0.0,-0.00085,2025-12-01
2025-12-01 02:30:00,0.2088,0.0174,0.35309,0.0,0.0,0.0,0.0,0.0,-0.00085,2025-12-01
2025-12-01 02:35:00,0.0,0.0,0.35309,0.0,0.0,0.0,-0.0006,-5e-05,-0.0009,2025-12-01
2025-12-01 02:40:00,0.0,0.0,0.35309,0.0,0.0,0.0,-0.0006,-5e-05,-0.00095,2025-12-01
2025-12-01 02:40:00,0.0,0.0,0.35309,0.0,0.0,0.0,0.0,0.0,-0.00095,2025-12-01
2025-12-01 02:45:00,0.0,0.0,0.35309,0.0,0.0,0.0,0.0,0.0,-0.00095,2025-12-01
2025-12-01 02:45:00,0.0,0.0,0.35309,0.0,0.0,0.0,0.0,0.0,-0.00095,2025-12-01
2025-12-01 02:50:00,0.0,0.0,0.35309,0.0,0.0,0.0,0.0,0.0,-0.00095,2025-12-01
2025-12-01 02:55:00,0.0,0.0,0.35309,0.0,0.0,0.0,0.0,0.0,-0.00095,2025-12-01
2025-12-01 02:55:00,0.0,0.0,0.35309,0.0,0.0,0.0,0.0,0.0,-0.00095,2025-12-01
2025-12-01 03:00:00,0.1758,0.01465,0.36774,0.0,0.0,0.0,-0.0006,-5e-05,-0.001,2025-12-01
2025-12-01 03:00:00,0.1938,0.01615,0.38389,0.0,0.0,0.0,0.0,0.0,-0.001,2025-12-01
2025-12-01 03:05:00,0.0,0.0,0.38389,0.0,0.0,0.0,0.0,0.0,-0.001,2025-12-01
2025-12-01 03:10:00,0.0,0.0,0.38389,0.0,0.0,0.0,0.0,0.0,-0.001,2025-12-01
2025-12-01 03:10:00,0.0,0.0,0.38389,0.0,0.0,0.0,-0.0006,-5e-05,-0.00105,2025-12-01
2025-12-01 03:15:00,0.0,0.0,0.38389,0.0,0.0,0.0,0.0,0.0,-0.00105,2025-12-01
2025-12-01 03:15:00,0.2238,0.01865,0.40254,0.0,0.0,0.0,0.0,0.0,-0.00105,2025-12-01
2025-12-01 03:20:00,0.0,0.0,0.40254,0.0,0.0,0.0,0.0,0.0,-0.00105,2025-12-01
2025-12-01 03:25:00,0.1848,0.0154,0.41794,0.0,0.0,0.0,0.0,0.0,-0.00105,2025-12-01
2025-12-01 03:25:00,0.0,0.0,0.41794,0.0,0.0,0.0,0.0,0.0,-0.00105,2025-12-01
2025-12-01 03:30:00,0.0,0.0,0.41794,0.0,0.0,0.0,0.0,0.0,-0.00105,2025-12-01
2025-12-01 03:35:00,0.1866,0.01555,0.43349,0.0,0.0,0.0,0.0,0.0,-0.00105,2025-12-01
2025-12-01 03:40:00,0.165,0.01375,0.44724,0.0,0.0,0.0,0.0,0.0,-0.00105,2025-12-01
2025-12-01 03:40:00,0.0,0.0,0.44724,0.0,0.0,0.0,0.0,0.0,-0.00105,2025-12-01
2025-12-01 03:45:00,0.4812,0.0401,0.48734,0.0,0.0,0.0,0.0,0.0,-0.00105,2025-12-01
2025-12-01 03:50:00,0.2364,0.0197,0.50704,0.0,0.0,0.0,0.0,0.0,-0.00105,2025-12-01
2025-12-01 03:55:00,0.228,0.019,0.52604,0.0,0.0,0.0,0.0,0.0,-0.00105,2025-12-01
2025-12-01 03:55:00,0.2244,0.0187,0.54474,0.0,0.0,0.0,0.0,0.0,-0.00105,2025-12-01
2025-12-01 04:00:00,0.0,0.0,0.54474,0.0,0.0,0.0,-0.0006,-5e-05,-0.0011,2025-12-01
2025-12-01 04:00:00,0.0,0.0,0.54474,0.0,0.0,0.0,0.0,0.0,-0.0011,2025-12-01
2025-12-01 04:05:00,0.1908,0.0159,0.56064,0.0,0.0,0.0,0.0,0.0,-0.0011,2025-12-01
2025-12-01 04:10:00,0.0,0.0,0.56064,0.0,0.0,0.0,0.0,0.0,-0.0011,2025-12-01
2025-12-01 04:15:00,0.1806,0.01505,0.57569,0.0,0.0,0.0,-0.0006,-5e-05,-0.00115,2025-12-01
2025-12-01 04:15:00,0.0,0.0,0.57569,0.0,0.0,0.0,0.0,0.0,-0.00115,2025-12-01
2025-12-01 04:20:00,0.1842,0.01535,0.59104,0.0,0.0,0.0,0.0,0.0,-0.00115,2025-12-01
2025-12-01 04:25:00,0.0,0.0,0.59104,0.0,0.0,0.0,0.0,0.0,-0.00115,2025-12-01
2025-12-01 04:25:00,0.1812,0.0151,0.60614,0.0,0.0,0.0,0.0,0.0,-0.00115,2025-12-01
2025-12-01 04:30:00,0.1854,0.01545,0.62159,0.0,0.0,0.0,0.0,0.0,-0.00115,2025-12-01
2025-12-01 04:30:00,0.1806,0.01505,0.63664,0.0,0.0,0.0,-0.0006,-5e-05,-0.0012,2025-12-01
2025-12-01 04:35:00,0.0,0.0,0.63664,0.0,0.0,0.0,0.0,0.0,-0.0012,2025-12-01
2025-12-01 04:40:00,0.1824,0.0152,0.65184,0.0,0.0,0.0,0.0,0.0,-0.0012,2025-12-01
2025-12-01 04:40:00,0.0,0.0,0.65184,0.0,0.0,0.0,-0.0006,-5e-05,-0.00125,2025-12-01
2025-12-01 04:45:00,0.1518,0.01265,0.66449,0.0,0.0,0.0,0.0,0.0,-0.00125,2025-12-01
2025-12-01 04:45:00,0.1848,0.0154,0.67989,0.0,0.0,0.0,0.0,0.0,-0.00125,2025-12-01
2025-12-01 04:55:00,0.0,0.0,0.67989,0.0,0.0,0.0,0.0,0.0,-0.00125,2025-12-01
2025-12-01 04:55:00,0.0,0.0,0.67989,0.0,0.0,0.0,0.0,0.0,-0.00125,2025-12-01
2025-12-01 05:00:00,0.0,0.0,0.67989,0.0,0.0,0.0,0.0,0.0,-0.00125,2025-12-01
2025-12-01 05:00:00,0.0,0.0,0.67989,0.0,0.0,0.0,0.0,0.0,-0.00125,2025-12-01
2025-12-01 05:05:00,0.0,0.0,0.67989,0.0,0.0,0.0,-0.0006,-5e-05,-0.0013,2025-12-01
2025-12-01 05:10:00,0.0,0.0,0.67989,0.0,0.0,0.0,0.0,0.0,-0.0013,2025-12-01
2025-12-01 05:10:00,0.0,0.0,0.67989,0.0,0.0,0.0,0.0,0.0,-0.0013,2025-12-01
2025-12-01 05:15:00,0.0,0.0,0.67989,0.0,0.0,0.0,0.0,0.0,-0.0013,2025-12-01
2025-12-01 05:15:00,0.0,0.0,0.67989,0.0,0.0,0.0,0.0,0.0,-0.0013,2025-12-01
2025-12-01 05:20:00,0.2406,0.02005,0.69994,0.0,0.0,0.0,0.0,0.0,-0.0013,2025-12-01
2025-12-01 05:25:00,0.0,0.0,0.69994,0.0,0.0,0.0,-0.0006,-5e-05,-0.00135,2025-12-01
2025-12-01 05:25:00,0.0,0.0,0.69994,0.0,0.0,0.0,0.0,0.0,-0.00135,2025-12-01
2025-12-01 05:30:00,0.0,0.0,0.69994,0.0,0.0,0.0,-0.0006,-5e-05,-0.0014,2025-12-01
2025-12-01 05:30:00,0.0,0.0,0.69994,0.0,0.0,0.0,0.0,0.0,-0.0014,2025-12-01
2025-12-01 05:35:00,0.0,0.0,0.69994,0.0,0.0,0.0,0.012,0.001,-0.0004,2025-12-01
2025-12-01 05:40:00,0.2058,0.01715,0.71709,0.0,0.0,0.0,0.0162,0.00135,0.00095,2025-12-01
2025-12-01 05:40:00,0.0,0.0,0.71709,0.0,0.0,0.0,0.0036,0.0003,0.00125,2025-12-01
2025-12-01 05:45:00,0.0,0.0,0.71709,0.0,0.0,0.0,0.0504,0.0042,0.00545,2025-12-01
2025-12-01 05:45:00,0.1404,0.0117,0.72879,0.0,0.0,0.0,0.0,0.0,0.00545,2025-12-01
2025-12-01 05:50:00,0.0,0.0,0.72879,0.0,0.0,0.0,0.0846,0.00705,0.0125,2025-12-01
2025-12-01 05:55:00,0.0,0.0,0.72879,0.0,0.0,0.0,0.0738,0.00615,0.01865,2025-12-01
2025-12-01 05:55:00,0.0,0.0,0.72879,0.0,0.0,0.0,0.15,0.0125,0.03115,2025-12-01
2025-12-01 06:00:00,0.0,0.0,0.72879,0.0,0.0,0.0,0.1224,0.0102,0.04135,2025-12-01
2025-12-01 06:00:00,0.0,0.0,0.72879,0.0,0.0,0.0,0.1368,0.0114,0.05275,2025-12-01
2025-12-01 06:10:00,0.2592,0.0216,0.75039,0.0,0.0,0.0,0.3984,0.0332,0.08595,2025-12-01
2025-12-01 06:10:00,0.0,0.0,0.75039,0.0522,0.00435,0.00435,0.1572,0.0131,0.09905,2025-12-01
2025-12-01 06:15:00,0.1416,0.0118,0.76219,0.0,0.0,0.00435,0.3294,0.02745,0.1265,2025-12-01
2025-12-01 06:15:00,1.0974,0.09145,0.85364,0.0948,0.0079,0.01225,0.2088,0.0174,0.1439,2025-12-01
2025-12-01 06:20:00,0.0,0.0,0.85364,0.123,0.01025,0.0225,0.408,0.034,0.1779,2025-12-01
2025-12-01 06:25:00,0.201,0.01675,0.87039,0.1074,0.00895,0.03145,0.3162,0.02635,0.20425,2025-12-01
2025-12-01 06:25:00,0.2046,0.01705,0.88744,0.1152,0.0096,0.04105,0.381,0.03175,0.236,2025-12-01
2025-12-01 06:30:00,0.243,0.02025,0.90769,0.1242,0.01035,0.0514,0.4008,0.0334,0.2694,2025-12-01
2025-12-01 06:30:00,0.1902,0.01585,0.92354,0.1314,0.01095,0.06235,0.3708,0.0309,0.3003,2025-12-01
2025-12-01 06:35:00,0.1938,0.01615,0.93969,0.1302,0.01085,0.0732,0.4518,0.03765,0.33795,2025-12-01
2025-12-01 06:40:00,0.249,0.02075,0.96044,0.1386,0.01155,0.08475,0.405,0.03375,0.3717,2025-12-01
2025-12-01 06:40:00,0.2622,0.02185,0.98229,0.1416,0.0118,0.09655,0.4194,0.03495,0.40665,2025-12-01
2025-12-01 06:45:00,0.306,0.0255,1.00779,0.0576,0.0048,0.10135,0.4266,0.03555,0.4422,2025-12-01
2025-12-01 06:45:00,0.2724,0.0227,1.03049,0.1482,0.01235,0.1137,0.4386,0.03655,0.47875,2025-12-01
2025-12-01 06:50:00,0.3426,0.02855,1.05904,0.0678,0.00565,0.11935,0.4872,0.0406,0.51935,2025-12-01
2025-12-01 06:55:00,0.3288,0.0274,1.08644,0.0666,0.00555,0.1249,0.5304,0.0442,0.56355,2025-12-01
2025-12-01 06:55:00,0.2994,0.02495,1.11139,0.1572,0.0131,0.138,0.5058,0.04215,0.6057,2025-12-01
2025-12-01 07:00:00,0.3168,0.0264,1.13779,0.069,0.00575,0.14375,0.5274,0.04395,0.64965,2025-12-01
2025-12-01 07:00:00,0.2033,0.01694,1.15473,0.1641,0.01368,0.15743,0.5991,0.04993,0.69958,2025-12-01
2025-12-01 07:05:00,0.1482,0.01235,1.16708,0.1638,0.01365,0.17108,0.5448,0.0454,0.74498,2025-12-01
2025-12-01 07:10:00,0.1074,0.00895,1.17603,0.1668,0.0139,0.18498,0.54,0.045,0.78998,2025-12-01
2025-12-01 07:10:00,0.3714,0.03095,1.20698,0.0954,0.00795,0.19293,0.57,0.0475,0.83748,2025-12-01
2025-12-01 07:15:00,0.3852,0.0321,1.23908,0.0942,0.00785,0.20078,0.5904,0.0492,0.88668,2025-12-01
2025-12-01 07:15:00,0.3318,0.02765,1.26673,0.0936,0.0078,0.20858,0.5634,0.04695,0.93363,2025-12-01
2025-12-01 07:20:00,0.342,0.0285,1.29523,0.1146,0.00955,0.21813,0.5748,0.0479,0.98153,2025-12-01
2025-12-01 07:25:00,0.3996,0.0333,1.32853,0.1338,0.01115,0.22928,0.615,0.05125,1.03278,2025-12-01
2025-12-01 07:25:00,0.369,0.03075,1.35928,0.15,0.0125,0.24178,0.597,0.04975,1.08253,2025-12-01
2025-12-01 07:30:00,0.4458,0.03715,1.39643,0.1548,0.0129,0.25468,0.6066,0.05055,1.13308,2025-12-01
2025-12-01 07:35:00,0.0,0.0,1.39643,0.258,0.0215,0.27618,1.4004,0.1167,1.24978,2025-12-01
2025-12-01 07:40:00,0.0,0.0,1.39643,0.1518,0.01265,0.28883,0.6726,0.05605,1.30583,2025-12-01
2025-12-01 07:40:00,0.1872,0.0156,1.41203,0.1872,0.0156,0.30443,0.726,0.0605,1.36633,2025-12-01
2025-12-01 07:45:00,0.2214,0.01845,1.43048,0.2214,0.01845,0.32288,0.6984,0.0582,1.42453,2025-12-01
2025-12-01 07:45:00,0.234,0.0195,1.44998,0.234,0.0195,0.34238,0.8298,0.06915,1.49368,2025-12-01
2025-12-01 07:50:00,0.0,0.0,1.44998,0.2502,0.02085,0.36323,0.7122,0.05935,1.55303,2025-12-01
2025-12-01 07:55:00,0.0,0.0,1.44998,0.3036,0.0253,0.38853,0.7716,0.0643,1.61733,2025-12-01
2025-12-01 07:55:00,0.0,0.0,1.44998,0.3666,0.03055,0.41908,0.7512,0.0626,1.67993,2025-12-01
2025-12-01 08:00:00,0.0,0.0,1.44998,0.4044,0.0337,0.45278,0.882,0.0735,1.75343,2025-12-01
2025-12-01 08:00:00,0.4326,0.03605,1.48603,0.4326,0.03605,0.48883,0.8208,0.0684,1.82183,2025-12-01
2025-12-01 08:05:00,0.0,0.0,1.48603,0.4674,0.03895,0.52778,0.8484,0.0707,1.89253,2025-12-01
2025-12-01 08:10:00,0.525,0.04375,1.52978,0.525,0.04375,0.57153,0.852,0.071,1.96353,2025-12-01
2025-12-01 08:10:00,0.0,0.0,1.52978,0.5538,0.04615,0.61768,0.9042,0.07535,2.03888,2025-12-01
2025-12-01 08:15:00,0.0,0.0,1.52978,0.6006,0.05005,0.66773,0.9156,0.0763,2.11518,2025-12-01
2025-12-01 08:15:00,0.6672,0.0556,1.58538,0.6672,0.0556,0.72333,0.9396,0.0783,2.19348,2025-12-01
2025-12-01 08:20:00,0.7332,0.0611,1.64648,0.7332,0.0611,0.78443,1.0122,0.08435,2.27783,2025-12-01
2025-12-01 08:25:00,0.7296,0.0608,1.70728,0.7296,0.0608,0.84523,0.9252,0.0771,2.35493,2025-12-01
2025-12-01 08:25:00,0.7266,0.06055,1.76783,0.7266,0.06055,0.90578,0.9786,0.08155,2.43648,2025-12-01
2025-12-01 08:30:00,0.8328,0.0694,1.83723,0.8328,0.0694,0.97518,1.0836,0.0903,2.52678,2025-12-01
2025-12-01 08:30:00,0.8214,0.06845,1.90568,0.8214,0.06845,1.04363,0.9636,0.0803,2.60708,2025-12-01
2025-12-01 08:35:00,0.9228,0.0769,1.98258,0.9228,0.0769,1.12053,0.9696,0.0808,2.68788,2025-12-01
2025-12-01 08:40:00,0.9606,0.08005,2.06263,0.9606,0.08005,1.20058,1.0182,0.08485,2.77273,2025-12-01
2025-12-01 08:45:00,0.0,0.0,2.06263,2.1456,0.1788,1.37938,2.3268,0.1939,2.96663,2025-12-01
2025-12-01 08:45:00,0.0,0.0,2.06263,1.08,0.09,1.46938,1.0956,0.0913,3.05793,2025-12-01
2025-12-01 08:50:00,1.0524,0.0877,2.15033,1.0524,0.0877,1.55708,1.0746,0.08955,3.14748,2025-12-01
2025-12-01 08:55:00,1.1868,0.0989,2.24923,1.1868,0.0989,1.65598,1.2192,0.1016,3.24908,2025-12-01
2025-12-01 08:55:00,0.0,0.0,2.24923,1.2522,0.10435,1.76033,1.2402,0.10335,3.35243,2025-12-01
2025-12-01 09:00:00,1.3098,0.10915,2.35838,1.3098,0.10915,1.86948,1.2648,0.1054,3.45783,2025-12-01
2025-12-01 09:00:00,1.3254,0.11045,2.46883,1.3254,0.11045,1.97993,1.2564,0.1047,3.56253,2025-12-01
2025-12-01 09:05:00,1.3488,0.1124,2.58123,1.3488,0.1124,2.09233,1.2672,0.1056,3.66813,2025-12-01
2025-12-01 09:10:00,0.0,0.0,2.58123,1.4706,0.12255,2.21488,1.3326,0.11105,3.77918,2025-12-01
2025-12-01 09:10:00,0.0,0.0,2.58123,1.5324,0.1277,2.34258,1.344,0.112,3.89118,2025-12-01
2025-12-01 09:15:00,1.1892,0.0991,2.68033,1.1892,0.0991,2.44168,1.0506,0.08755,3.97873,2025-12-01
2025-12-01 09:15:00,0.0,0.0,2.68033,1.659,0.13825,2.57993,1.4262,0.11885,4.09758,2025-12-01
2025-12-01 09:20:00,0.0,0.0,2.68033,1.614,0.1345,2.71443,1.3794,0.11495,4.21253,2025-12-01
2025-12-01 09:25:00,0.0,0.0,2.68033,1.4766,0.12305,2.83748,1.2828,0.1069,4.31943,2025-12-01
2025-12-01 09:25:00,1.671,0.13925,2.81958,1.671,0.13925,2.97673,1.3842,0.11535,4.43478,2025-12-01
2025-12-01 09:30:00,0.0,0.0,2.81958,1.5288,0.1274,3.10413,1.236,0.103,4.53778,2025-12-01
2025-12-01 09:30:00,1.6554,0.13795,2.95753,1.6554,0.13795,3.24208,1.3212,0.1101,4.64788,2025-12-01
2025-12-01 09:35:00,0.0,0.0,2.95753,1.8048,0.1504,3.39248,1.431,0.11925,4.76713,2025-12-01
2025-12-01 09:40:00,1.7622,0.14685,3.10438,1.7622,0.14685,3.53933,1.3512,0.1126,4.87973,2025-12-01
2025-12-01 09:40:00,0.0,0.0,3.10438,1.7466,0.14555,3.68488,1.3278,0.11065,4.99038,2025-12-01
2025-12-01 09:45:00,1.6164,0.1347,3.23908,1.6164,0.1347,3.81958,1.206,0.1005,5.09088,2025-12-01
2025-12-01 09:45:00,0.0,0.0,3.23908,1.5198,0.12665,3.94623,1.1574,0.09645,5.18733,2025-12-01
2025-12-01 09:50:00,0.0,0.0,3.23908,1.3242,0.11035,4.05658,1.0512,0.0876,5.27493,2025-12-01
2025-12-01 09:55:00,0.0,0.0,3.23908,1.98,0.165,4.22158,1.5234,0.12695,5.40188,2025-12-01
2025-12-01 09:55:00,0.0,0.0,3.23908,1.629,0.13575,4.35733,1.2426,0.10355,5.50543,2025-12-01
2025-12-01 10:00:00,1.1742,0.09785,3.33693,1.9668,0.1639,4.52123,1.3932,0.1161,5.62153,2025-12-01
2025-12-01 10:00:00,1.0506,0.08755,3.42448,1.8114,0.15095,4.67218,1.269,0.10575,5.72728,2025-12-01
2025-12-01 10:05:00,1.2534,0.10445,3.52893,2.1756,0.1813,4.85348,1.5078,0.12565,5.85293,2025-12-01
2025-12-01 10:10:00,1.173,0.09775,3.62668,2.0478,0.17065,5.02413,1.4118,0.11765,5.97058,2025-12-01
2025-12-01 10:10:00,0.7464,0.0622,3.68888,1.4016,0.1168,5.14093,0.9792,0.0816,6.05218,2025-12-01
2025-12-01 10:15:00,1.2108,0.1009,3.78978,2.1318,0.17765,5.31858,1.4772,0.1231,6.17528,2025-12-01
2025-12-01 10:15:00,1.3986,0.11655,3.90633,2.4426,0.20355,5.52213,1.6674,0.13895,6.31423,2025-12-01
2025-12-01 10:20:00,1.116,0.093,3.99933,2.0244,0.1687,5.69083,1.377,0.11475,6.42898,2025-12-01
2025-12-01 10:25:00,1.3254,0.11045,4.10978,2.3406,0.19505,5.88588,1.5978,0.13315,6.56213,2025-12-01
2025-12-01 10:25:00,1.2942,0.10785,4.21763,2.3076,0.1923,6.07818,1.5408,0.1284,6.69053,2025-12-01
2025-12-01 10:30:00,0.9174,0.07645,4.29408,1.8126,0.15105,6.22923,1.2012,0.1001,6.79063,2025-12-01
2025-12-01 10:30:00,0.7404,0.0617,4.35578,1.6788,0.1399,6.36913,1.1262,0.09385,6.88448,2025-12-01
2025-12-01 10:35:00,0.627,0.05225,4.40803,1.716,0.143,6.51213,1.1364,0.0947,6.97918,2025-12-01
2025-12-01 10:40:00,0.7806,0.06505,4.47308,1.9764,0.1647,6.67683,1.3374,0.11145,7.09063,2025-12-01
2025-12-01 10:40:00,1.2312,0.1026,4.57568,2.6682,0.22235,6.89918,1.7484,0.1457,7.23633,2025-12-01
2025-12-01 10:45:00,1.2066,0.10055,4.67623,2.7072,0.2256,7.12478,1.7454,0.14545,7.38178,2025-12-01
2025-12-01 10:45:00,0.4314,0.03595,4.71218,1.4874,0.12395,7.24873,0.957,0.07975,7.46153,2025-12-01
2025-12-01 10:50:00,0.7638,0.06365,4.77583,1.9686,0.16405,7.41278,1.2882,0.10735,7.56888,2025-12-01
2025-12-01 10:55:00,1.2768,0.1064,4.88223,2.8434,0.23695,7.64973,1.8276,0.1523,7.72118,2025-12-01
2025-12-01 10:55:00,1.4202,0.11835,5.00058,3.312,0.276,7.92573,2.0364,0.1697,7.89088,2025-12-01
2025-12-01 11:00:00,4.2444,0.3537,5.35428,2.3544,0.1962,8.12193,1.491,0.12425,8.01513,2025-12-01
2025-12-01 11:05:00,9.1944,0.7662,6.12048,4.0044,0.3337,8.45563,2.616,0.218,8.23313,2025-12-01
2025-12-01 11:10:00,9.792,0.816,6.93648,3.408,0.284,8.73963,2.2536,0.1878,8.42093,2025-12-01
2025-12-01 11:15:00,4.2726,0.35605,7.29253,2.3256,0.1938,8.93343,1.4862,0.12385,8.54478,2025-12-01
2025-12-01 11:15:00,4.6686,0.38905,7.68158,1.9296,0.1608,9.09423,1.2312,0.1026,8.64738,2025-12-01
2025-12-01 11:20:00,4.9776,0.4148,8.09638,1.6188,0.1349,9.22913,1.0662,0.08885,8.73623,2025-12-01
2025-12-01 11:25:00,5.2998,0.44165,8.53803,1.2984,0.1082,9.33733,0.8712,0.0726,8.80883,2025-12-01
2025-12-01 11:25:00,5.3418,0.44515,8.98318,1.2576,0.1048,9.44213,0.8544,0.0712,8.88003,2025-12-01
2025-12-01 11:30:00,5.2218,0.43515,9.41833,1.377,0.11475,9.55688,0.9054,0.07545,8.95548,2025-12-01
2025-12-01 11:30:00,5.4156,0.4513,9.86963,1.1844,0.0987,9.65558,0.819,0.06825,9.02373,2025-12-01
2025-12-01 11:35:00,5.2284,0.4357,10.30533,1.3698,0.11415,9.76973,0.912,0.076,9.09973,2025-12-01
2025-12-01 11:40:00,4.9612,0.41343,10.71876,1.6736,0.13947,9.9092,1.0866,0.09055,9.19028,2025-12-01
2025-12-01 11:45:00,7.7867,0.64889,11.36766,5.3754,0.44795,10.35715,3.3459,0.27882,9.4691,2025-12-01
2025-12-01 11:45:00,4.2191,0.35159,11.71925,2.4164,0.20136,10.55851,1.5053,0.12544,9.59454,2025-12-01
2025-12-01 11:50:00,3.8712,0.3226,12.04185,2.7276,0.2273,10.78581,1.6776,0.1398,9.73434,2025-12-01
